audio_path,azimuth_deg,distance_m,pos_x,pos_y,pos_z,snr_db,ambient_noise_db,rt60,room_dimension
/home/ay/Documents/dataset/session_1775031497_9174f8/sample_00001.wav,85.96563484250895,3.1586078047246664,4.2222231738244655,5.9,1.5,30,15,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030242_b7bb35/sample_00004.wav,242.4317684533453,2.7309186417446742,1.2361183017045485,0.1,1.5,30,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032033_d49e68/sample_00004.wav,97.55065785116712,2.1041193225752703,2.2235129906772193,4.585874650430931,1.5,30,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032835_270634/sample_00002.wav,171.06130764924623,2.258303056497586,2.769123665572103,5.350889548826819,2.5,30,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775042044_c1b86c/sample_00004.wav,240.65959408595683,5.024750292315325,2.5378857858297157,0.6198049020045246,2.5,30,0,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040629_b2a46b/sample_00000.wav,313.170340624452,2.564401179354721,4.254485485236981,0.6297235255800708,1.5,15,0,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041535_26267e/sample_00003.wav,292.1678813549089,2.9659988915658957,3.6191357633886794,0.1,1.5,30,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031759_9c01c9/sample_00001.wav,20.802297905701536,5.29109906022421,9.9,6.8791044881798475,2.5,0,15,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040451_09b04e/sample_00000.wav,222.48365119771302,4.4415917849901065,0.724458951028423,0.1,1.5,30,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775040238_9fbb2b/sample_00001.wav,351.24581871544393,3.137943395449491,8.101387629838328,4.522419093209459,2.5,0,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030193_a22ebe/sample_00002.wav,170.03757100923232,3.7776998325532487,1.279262558328507,5.653551004143301,2.5,15,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031714_04e6a3/sample_00004.wav,117.47696111340464,2.159769543830823,3.0034998159574413,4.916139834579498,1.5,0,15,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032166_67e198/sample_00002.wav,124.61130597251852,6.662219186113451,1.2158184592158294,9.9,2.5,30,15,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030196_93869c/sample_00003.wav,249.8734380268616,2.006873130868605,4.309444957933538,3.1156769127140262,2.5,15,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775042058_6fd67a/sample_00000.wav,115.63681730080224,3.486897275605565,3.4913410256714412,8.143628589672039,2.5,30,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040263_e12fb0/sample_00001.wav,180.17630906902218,2.9054142213028182,0.1,2.4910595497187016,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041672_7bc7ee/sample_00002.wav,333.1347860431985,2.621877571286408,4.838903706049778,1.3151913856485815,1.5,0,0,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030797_d7f1b4/sample_00002.wav,1.783609405712383,2.218459848568814,7.217385016171835,5.069049183692473,2.5,15,15,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040870_fc70ce/sample_00001.wav,183.8955198138906,4.797965448168803,0.21311979916001,4.674039289748345,2.5,30,0,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032763_7e9c0e/sample_00000.wav,230.05525364382268,3.0650174462512725,2.0321099321742824,0.6501615743252551,1.5,30,15,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030197_fbd966/sample_00002.wav,131.45060071082568,2.8769278109052516,3.0955483960070724,7.156334324080765,2.5,15,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030482_c5c844/sample_00003.wav,128.41188121296943,2.927108258183285,0.681357552839992,4.793578515009382,1.5,0,30,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031187_eaceff/sample_00004.wav,271.65282538420763,1.919396103718823,5.055361610428338,3.0814024666278286,2.5,0,15,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032747_725088/sample_00003.wav,43.8387788239157,4.588165117280516,7.309404994082119,5.9,1.5,30,30,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032611_b1770b/sample_00000.wav,68.53936841843361,5.436572822639867,6.989034549329498,9.9,2.5,15,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031039_3ca122/sample_00003.wav,135.86380794023123,3.0431972731881034,0.3159381967112731,4.619179955302217,1.5,0,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032811_6412f5/sample_00001.wav,73.28639312954098,4.505261306336264,6.295658998113613,9.314933046870827,2.5,30,30,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775041487_218ef5/sample_00001.wav,340.5434208597231,2.352784140108734,6.218426499698371,2.216305496138176,1.5,15,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041406_29130f/sample_00001.wav,56.45196416011495,3.402344200321676,4.380257574512782,4.9,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030277_0036b0/sample_00003.wav,97.97267383543807,2.696692908052879,2.1259665495907227,4.9,1.5,30,30,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041242_8a2347/sample_00002.wav,206.87384776344217,3.6618488235009448,1.7336163954230162,3.3447432362542893,2.5,30,0,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775041406_29130f/sample_00002.wav,310.02620330802927,2.8413785594635828,4.327398184780393,0.32421324748019753,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030494_9bd42f/sample_00003.wav,16.209276753377807,4.674217387811485,7.9,4.304791814002843,1.5,0,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041155_85fcb4/sample_00003.wav,26.351107357238348,2.3092336378332847,4.5692831518171175,3.5250010886367695,1.5,30,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031604_7b02c6/sample_00000.wav,149.15860508624914,3.465001816494228,0.1,4.27637930182802,1.5,0,30,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031893_2cf2b4/sample_00002.wav,42.439627475512516,3.225676133739761,6.380512847303863,5.176728072957104,1.5,15,30,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775031584_e08cc5/sample_00000.wav,87.2295059740596,7.045819544605931,5.34056251838594,9.9,2.5,30,15,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775041459_fdd95b/sample_00004.wav,146.21710601847263,3.967243947047595,0.7026231390856754,5.205976058911922,1.5,15,0,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032317_dc8905/sample_00002.wav,158.74943795252463,2.2758575143443265,1.8788909788699226,3.824878140138372,1.5,0,30,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775040762_a84005/sample_00002.wav,71.04722612172348,2.5220999080330757,3.3191495479292565,4.885368307877789,1.5,30,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041494_ef0070/sample_00004.wav,215.05929171517658,4.52726205656867,1.294173206187505,2.3994328497214714,2.5,15,0,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031979_2031af/sample_00003.wav,154.29516836813443,5.305400042305126,0.21961996606377632,7.301138053232606,2.5,15,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030163_243eb9/sample_00000.wav,261.83164046617355,3.9010366968476538,3.4457316262580164,0.1,1.5,15,30,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775040815_247241/sample_00003.wav,40.26721459358591,3.390649673584884,6.587195584944007,5.19155748595092,1.5,30,0,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775040185_ee9ff7/sample_00002.wav,14.112908326660971,3.8476813009206703,7.731547143926758,3.938193639984115,1.5,0,0,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030108_04839b/sample_00001.wav,296.28787940693354,4.4558487154646125,5.973413115965221,0.1,1.5,15,15,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775029991_d09a87/sample_00003.wav,0.5696336930266632,4.961138714625502,9.9,5.049322746566726,2.5,0,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775041890_7f46da/sample_00001.wav,240.11464559127717,3.891467030460792,2.061013772169091,0.1,1.5,15,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775029830_e0a29c/sample_00002.wav,330.6638343390641,2.8691077394429456,4.9,1.0943299745756132,1.5,0,15,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030042_0bd715/sample_00003.wav,230.06447331575518,3.4063588720084033,0.31337241745409417,0.1,1.5,15,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041796_b793f5/sample_00002.wav,334.8029476046294,2.2610896949860897,4.545944649155166,1.5373800846826224,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031000_518642/sample_00003.wav,235.15127994822623,3.959893916692684,2.7372706605131762,1.750259122993766,2.5,30,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040683_d8e6dd/sample_00000.wav,42.646660697835244,3.6559950369885668,6.689151088416878,5.476846005336496,1.5,15,0,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775029868_931114/sample_00002.wav,39.61536329874698,2.931935710633446,4.758594087393398,4.369491845309637,1.5,0,15,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031982_12be3f/sample_00000.wav,175.876548210519,6.826261897280244,0.1,5.490847152111158,2.5,15,15,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040205_a40910/sample_00003.wav,51.809721810035825,4.245259892216405,6.624738247283631,5.9,1.5,0,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032005_2922d6/sample_00001.wav,45.21934134635086,2.040392839451807,3.9372417794046966,3.948288302383137,1.5,30,15,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031852_ef1020/sample_00004.wav,260.583231487832,2.3585857848646556,2.114100715323623,0.1731977637427189,1.5,15,15,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031243_084eb6/sample_00001.wav,297.1922525526704,1.927750867333967,3.3809390753355855,0.7853076800621792,1.5,15,15,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031991_7edccb/sample_00002.wav,155.09621414516715,5.327770033947406,0.16762631140312312,7.243501296720051,2.5,15,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030245_258da6/sample_00001.wav,107.64963632251427,2.8880730835435506,1.6243491140597972,4.9,1.5,30,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041065_682357/sample_00002.wav,260.1617585072068,3.545005256153389,3.3942750132670056,0.1,1.5,15,0,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775040593_99ab4b/sample_00001.wav,23.150311461531746,4.172005124022881,7.836061217068332,4.640201540597195,1.5,0,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030184_6979db/sample_00004.wav,318.66206695420044,7.021149216048873,9.9,0.36253864770173916,2.5,15,15,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775041277_bf880a/sample_00004.wav,182.3170868413912,2.167617091312662,0.33415519032556373,2.4123637349205835,1.5,0,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030967_ad4e21/sample_00001.wav,27.499620730903533,6.075843235438443,9.9,7.805476513437432,2.5,30,15,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031039_3ca122/sample_00000.wav,275.23665066290295,2.404162972408818,2.7194270017366127,0.10587147612947012,1.5,0,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775040714_c3a258/sample_00000.wav,314.4322205324693,2.4039323211308963,5.682908920538555,1.283402152585081,1.5,15,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030889_297059/sample_00004.wav,337.2008271387905,3.8363828664277477,7.536641461412783,1.5133928995069226,1.5,30,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032218_f0be3b/sample_00002.wav,274.10400131077836,2.1419110435718083,2.653290365016765,0.3635812717147653,1.5,0,30,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032722_b789ab/sample_00002.wav,262.5483283201327,4.367278833676263,3.433608159484279,0.1,1.5,30,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041796_b793f5/sample_00003.wav,135.37853662798844,3.061096727049965,0.3212247176081169,4.6501747466646,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031497_9174f8/sample_00004.wav,273.35528260581157,4.39349138805049,4.257139028527057,0.1,1.5,30,15,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030703_037a09/sample_00001.wav,295.71099410559066,3.839828445516016,5.665840370744158,0.1,1.5,15,15,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032401_09bf2f/sample_00004.wav,123.09236660408565,3.7097001093034665,2.974539543861577,8.107955090020717,2.5,0,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030056_672305/sample_00003.wav,62.30072183448909,2.851348917430589,3.825395058282727,4.9,1.5,15,15,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031481_28e238/sample_00000.wav,226.6969309274495,1.8746823805119328,2.7142353377852335,1.6357261047716134,1.5,30,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030579_0d6874/sample_00001.wav,354.7541327345422,2.120826847010256,7.111943816739687,4.806093244226852,2.5,0,30,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030031_10d1fe/sample_00004.wav,357.56270181092333,3.4557085186861007,4.9,2.353042366755405,1.5,15,15,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041781_210087/sample_00002.wav,35.15869224888049,2.624238245200938,7.145472924147379,6.511149330584438,2.5,0,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030719_24a9fe/sample_00000.wav,180.39045992663725,4.869343189018967,0.1,2.966816601779565,1.5,15,30,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775031709_72611d/sample_00001.wav,290.73462125185915,3.8800216049994165,5.373682949112702,0.1,1.5,0,30,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041712_98c4d1/sample_00000.wav,232.29196858510605,3.563670879792024,1.820323671251849,0.18064524378845848,1.5,0,0,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032421_30ec54/sample_00001.wav,195.46586057910676,4.835953111883125,0.3391590963653197,3.7104246546486945,2.5,0,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032704_c9b860/sample_00004.wav,318.4949647534369,2.059378642337129,4.042263487486947,1.1352788828193079,1.5,30,30,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032496_6bf772/sample_00001.wav,177.03224630581556,2.410910765756561,0.1,2.6248222892504494,1.5,15,30,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775029931_f9915c/sample_00001.wav,24.46292572153521,3.59708356873238,7.274171273120663,4.48956794900934,1.5,0,30,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041792_ac2024/sample_00004.wav,40.77511033572114,3.3998620820945513,4.9,4.720421702559302,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032613_efa95a/sample_00001.wav,105.31259012706064,3.236840540003013,4.145198983342582,8.121930797331748,2.5,15,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040233_c861da/sample_00004.wav,341.44752300513494,5.587114140744699,9.9,3.222330633218958,2.5,0,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775040263_e12fb0/sample_00004.wav,192.0014762805787,3.0587371342662335,0.1,1.863975701785689,1.5,15,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030805_e1693a/sample_00002.wav,59.97350452305578,2.12211919572089,6.061909348539124,6.837318267566153,2.5,15,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775041916_df986f/sample_00003.wav,264.83274895502643,3.6723801276061074,4.669253177330221,1.3425442803869663,2.5,15,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032084_c8d3e2/sample_00004.wav,198.03764677707792,4.268162077971335,0.1,1.6783984876176938,1.5,30,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041139_21b51e/sample_00004.wav,150.84552400283357,1.9596436514424944,0.7886247245987967,3.4546716228024836,1.5,30,0,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775030190_ef9e1b/sample_00003.wav,359.18746170479244,5.669112733578135,9.9,4.919606350841475,2.5,15,30,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031686_777e7a/sample_00001.wav,338.1653944837291,4.315099768258179,7.9,1.3950911792274696,1.5,0,30,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041209_9ec852/sample_00002.wav,123.74553023045851,3.928175231659364,1.8178775780278618,5.9,1.5,30,0,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032822_807321/sample_00002.wav,257.09101884864447,6.934594628869715,3.4507913959825416,0.1,2.5,30,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032833_848e23/sample_00003.wav,0.6102555034341295,2.730207869153163,7.730053008974027,5.029078806332407,2.5,30,15,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032577_98b564/sample_00000.wav,53.42067841401229,2.749738096756612,5.638665431633489,5.208129344926176,1.5,15,30,0.7,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041756_108cb9/sample_00003.wav,238.40032838101249,2.9169312615724676,3.471583369359287,2.5155623195741783,2.5,0,0,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030448_abe060/sample_00000.wav,109.007058106392,2.337994439944299,1.7385511511025786,4.710523388639723,1.5,0,15,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031372_2c3042/sample_00000.wav,157.53014447395412,5.82106562975129,0.1,7.224795611209266,2.5,15,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775042035_874d02/sample_00004.wav,41.20552911318886,5.965205305166215,9.487930210976785,8.929650971038653,2.5,30,0,0.3,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030831_abc866/sample_00003.wav,94.59386848629804,3.1043964983494545,2.251361888763397,4.9,1.5,30,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032647_adf8d1/sample_00004.wav,338.2096376950518,2.227123131553106,4.567991356152072,1.673265947248315,1.5,30,30,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775032086_aa93af/sample_00004.wav,320.25647391474763,2.9101952583542263,6.237690104166756,1.1393604756800424,1.5,30,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032812_672fc2/sample_00001.wav,187.30791310373732,5.272454996544912,0.1,4.3293353009168865,2.5,30,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032314_83bd5e/sample_00004.wav,327.26305442498307,2.396148375483557,6.0155495545814635,1.7042040938639482,1.5,0,30,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041428_526199/sample_00003.wav,313.66938965490004,2.1860516154453657,4.009460041314292,0.9187498461449088,1.5,15,0,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031099_10ce13/sample_00000.wav,355.7281191694726,2.7624448402035537,6.75477024606052,2.794227342470136,1.5,0,30,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030585_1b0e66/sample_00002.wav,30.674351428433347,5.094773786950056,9.381916762985117,7.5991393618779774,2.5,0,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031796_d60c85/sample_00002.wav,67.88578638631591,6.194955422167654,7.332116365236303,9.9,2.5,0,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031977_5bb3f2/sample_00001.wav,186.47242650684487,4.754973905981426,0.2753332541376947,4.463995347867991,2.5,15,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030982_2f7fbf/sample_00004.wav,334.9918684730199,3.774900849943614,8.420995587137927,3.4041724342248494,2.5,30,15,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030042_0bd715/sample_00001.wav,61.295959187377285,3.5177168922127864,4.189507914833858,4.9,1.5,15,30,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775031405_8980f8/sample_00003.wav,113.50099322286958,2.3781927471416546,1.5516600497824566,4.680929178441739,1.5,30,15,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775040364_24eae9/sample_00002.wav,105.83554972712193,5.030807573691426,3.6272072543617933,9.839882738355769,2.5,15,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032523_ae7904/sample_00000.wav,256.00873351372354,3.566088274029272,3.137812602163581,0.1,1.5,15,30,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775032208_be2340/sample_00003.wav,81.48562451295376,3.762409115405529,5.5570530762510515,8.72094265232963,2.5,30,30,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030393_3908c7/sample_00001.wav,256.50885859166425,6.77142109057603,3.4202611717302283,0.1,2.5,30,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775031315_97cb4d/sample_00003.wav,157.33200255656539,3.3416357649881956,0.9164939243476082,4.287835341673395,1.5,15,30,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775041274_9ffc06/sample_00004.wav,258.9166710582818,3.1507819877197933,1.8943048978591703,0.1,1.5,0,0,0.5,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041133_eb90b6/sample_00004.wav,102.58172380855554,6.910290414246566,3.4947180838712493,9.9,2.5,15,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030787_fb61c0/sample_00002.wav,315.3951275579634,3.1769030672799055,7.261848024601704,2.769135456264133,2.5,15,30,0.5,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775030712_1156a8/sample_00004.wav,176.50176515416766,3.98336552415434,0.1,3.2430561579252317,1.5,15,15,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030302_63ac26/sample_00002.wav,94.14765167725855,2.9235161782526315,3.788550933881833,5.9,1.5,30,15,0.3,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775031453_1ed0c1/sample_00003.wav,77.02409363015607,2.5754811778986593,3.0783018892796985,4.9,1.5,30,15,0.7,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775040632_633327/sample_00003.wav,60.60271776380968,1.8983719534798316,3.4318394662767373,4.153932067180486,1.5,15,0,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775041128_9c9104/sample_00000.wav,320.6145189998914,6.121640954174009,9.731381964298595,1.1156065235701949,2.5,15,0,0.7,"(10, 10, 5)"
/home/ay/Documents/dataset/session_1775032005_2922d6/sample_00002.wav,287.2013049969781,1.9643871809223512,3.080927843575287,0.6234766622471681,1.5,30,15,0.3,"(5, 5, 3)"
/home/ay/Documents/dataset/session_1775040189_767692/sample_00000.wav,70.20749019254974,3.195432763028024,5.0820212011074535,5.9,1.5,0,0,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775030327_8335b0/sample_00003.wav,187.3731930598795,3.0218891734112097,1.0030978812368478,2.6121960973213234,1.5,30,30,0.5,"(8, 6, 3)"
/home/ay/Documents/dataset/session_1775040954_c220e4/sample_00003.wav,347.83094707225706,3.6727408910333126,7.590214014671223,2.2257978419517865,1.5,0,0,0.5,"(8, 6, 3)"
